------------ Data Table File Created By ActiGraph wActiSleepBT ActiLife v6.11.0 Firmware v1.1.0 date format M/d/yyyy Filter Normal -----------
Serial Number: MOS4B19140084
Start Time 15:32:00
Start Date 6/10/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 14:24:25
Download Date 7/2/2014
Current Memory Address: 0
Current Battery Voltage: 3.99     Mode = 63
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
6/10/2014, 20:01:00, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0
6/10/2014	20:02:00	0	0	0	0	0	0	80	0	0	0	0
6/10/2014	20:03:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:04:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:05:00	0	0	0	0	0	0	76	0	0	0	0
6/10/2014	20:06:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:07:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	20:08:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:09:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:10:00	0	0	0	0	0	0	87	0	0	0	0
6/10/2014	20:11:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:12:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:13:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	20:14:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:15:00	0	0	0	0	0	0	83	0	0	0	0
6/10/2014	20:16:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	20:17:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	20:18:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	20:19:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:20:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:21:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	20:22:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	20:23:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:24:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:25:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:26:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:27:00	0	0	0	0	0	0	87	0	0	0	0
6/10/2014	20:28:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:29:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:30:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	20:31:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:32:00	0	0	0	0	0	0	83	0	0	0	0
6/10/2014	20:33:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	20:34:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	20:35:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	20:36:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:37:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:38:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	20:39:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	20:40:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:41:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:42:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:43:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:44:00	0	0	0	0	0	0	87	0	0	0	0
6/10/2014	20:45:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:46:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:47:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	20:48:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:49:00	0	0	0	0	0	0	83	0	0	0	0
6/10/2014	20:50:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	20:51:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	20:52:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	20:53:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:54:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	20:55:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	20:56:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	20:57:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	20:58:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	20:59:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:00:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:01:00	0	0	0	0	0	0	87	0	0	0	0
6/10/2014	21:02:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:03:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:04:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	21:05:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:06:00	0	0	0	0	0	0	83	0	0	0	0
6/10/2014	21:07:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	21:08:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	21:09:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	21:10:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:11:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:12:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	21:13:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	21:14:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:15:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:16:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:17:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:18:00	0	0	0	0	0	0	87	0	0	0	0
6/10/2014	21:19:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:20:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:21:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	21:22:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:23:00	0	0	0	0	0	0	83	0	0	0	0
6/10/2014	21:24:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	21:25:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	21:26:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	21:27:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:28:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:29:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	21:30:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	21:31:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:32:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:33:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:34:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:35:00	0	0	0	0	0	0	87	0	0	0	0
6/10/2014	21:36:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:37:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:38:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	21:39:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:40:00	0	0	0	0	0	0	83	0	0	0	0
6/10/2014	21:41:00	0	0	0	0	0	0	92	0	0	0	0
6/10/2014	21:42:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	21:43:00	0	0	0	0	0	0	93	0	0	0	0
6/10/2014	21:44:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:45:00	0	0	0	0	0	0	82	0	0	0	0
6/10/2014	21:46:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	21:47:00	0	0	0	0	0	0	84	0	0	0	0
6/10/2014	21:48:00	0	0	0	0	0	0	86	0	0	0	0
6/10/2014	21:49:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:50:00	0	0	0	0	0	0	85	0	0	0	0
6/10/2014	21:51:00	0	0	0	0	0	0	80	0	0	0	0
6/10/2014	21:52:00	0	0	0	0	0	0	79	0	0	0	0
6/10/2014	21:53:00	0	0	0	0	0	0	74	0	0	0	0
6/10/2014	21:54:00	0	0	0	0	0	0	76	0	0	0	0
6/10/2014	21:55:00	0	0	0	0	0	0	75	0	0	0	0
6/10/2014	21:56:00	0	0	0	0	0	0	73	0	0	0	0
6/10/2014	21:57:00	0	0	0	0	0	0	72	0	0	0	0
6/10/2014	21:58:00	0	0	0	0	0	0	75	0	0	0	0
6/10/2014	21:59:00	0	0	0	0	0	0	71	0	0	0	0
6/10/2014	22:00:00	0	0	0	0	0	0	73	0	0	0	0
6/10/2014	22:01:00	0	0	0	0	0	0	70	0	0	0	0
6/10/2014	22:02:00	0	0	0	0	0	0	69	0	0	0	0
6/10/2014	22:03:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:04:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:05:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:06:00	0	0	0	0	0	0	61	0	0	0	0
6/10/2014	22:07:00	0	0	0	0	0	0	60	0	0	0	0
6/10/2014	22:08:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:09:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:10:00	0	0	0	0	0	0	69	0	0	0	0
6/10/2014	22:11:00	0	0	0	0	0	0	70	0	0	0	0
6/10/2014	22:12:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:13:00	0	0	0	0	0	0	62	0	0	0	0
6/10/2014	22:14:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:15:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:16:00	0	0	0	0	0	0	64	0	0	0	0
6/10/2014	22:17:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:18:00	0	0	0	0	0	0	61	0	0	0	0
6/10/2014	22:19:00	0	0	0	0	0	0	62	0	0	0	0
6/10/2014	22:20:00	0	0	0	0	0	0	60	0	0	0	0
6/10/2014	22:21:00	0	0	0	0	0	0	71	0	0	0	0
6/10/2014	22:22:00	0	0	0	0	0	0	73	0	0	0	0
6/10/2014	22:23:00	0	0	0	0	0	0	70	0	0	0	0
6/10/2014	22:24:00	0	0	0	0	0	0	69	0	0	0	0
6/10/2014	22:25:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:26:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:27:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:28:00	0	0	0	0	0	0	61	0	0	0	0
6/10/2014	22:29:00	0	0	0	0	0	0	60	0	0	0	0
6/10/2014	22:30:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:31:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:32:00	0	0	0	0	0	0	69	0	0	0	0
6/10/2014	22:33:00	0	0	0	0	0	0	70	0	0	0	0
6/10/2014	22:34:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:35:00	0	0	0	0	0	0	62	0	0	0	0
6/10/2014	22:36:00	0	0	0	0	0	0	65	0	0	0	0
6/10/2014	22:37:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:38:00	0	0	0	0	0	0	64	0	0	0	0
6/10/2014	22:39:00	0	0	0	0	0	0	63	0	0	0	0
6/10/2014	22:40:00	0	0	0	0	0	0	61	0	0	0	0
6/10/2014	22:41:00	0	0	0	0	0	0	62	0	0	0	0
6/10/2014	22:42:00	0	0	0	0	0	0	60	0	0	0	0
6/10/2014	22:43:00	0	0	0	0	0	0	71	0	0	0	0
6/10/2014	22:44:00	0	0	0	0	0	0	73	0	0	0	0
